"Death Wish (2018)","MGM",34017028,2882,"3/2/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMTkzNjU3MjE0MF5BMl5BanBnXkFtZTgwNTIyNDk0NDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Crime", 107, "R", $30 million
"The Spy Who Dumped Me","LGF",33562069,3111,"8/3/2018", 2018, "https://m.media-amazon.com/images/M/MV5BNDY1MTA0NjgyN15BMl5BanBnXkFtZTgwMTEzNDQ4NTM@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Comedy", 116, "R", $40 million
"Annihilation","Par.",32732301,2112,"2/23/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMTk2Mjc2NzYxNl5BMl5BanBnXkFtZTgwMTA2OTA1NDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi", 115, "R", $40 million
"Isle Of Dogs","FoxS",32015231,1947,"3/23/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMTYyOTUwNjAxM15BMl5BanBnXkFtZTgwODcyMzE0NDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 101, "PG-13", N/A
"Nobody's Fool","Par.",31713110,2468,"11/2/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMjM0MjQ2OTIyNl5BMl5BanBnXkFtZTgwMDM4MTgwNjM@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 110, "R", $19 million
"Adrift","STX",31445012,3015,"6/1/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMTkxMTI2MjE4OF5BMl5BanBnXkFtZTgwMjIyODQzNTM@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 96, "PG-13", $35 million
"Robin Hood (2018)","LG/S",30824628,2827,"11/21/2018", 2018, "https://m.media-amazon.com/images/M/MV5BOGQzZDM0NGUtZGE1NS00ZjQwLTk0N2EtMWI0NTgxYTkwYWQ4XkEyXkFqcGdeQXVyNDMzMzI5MjM@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 104, "PG-13", $100 million
"Super Troopers 2","Fox",30617396,2125,"4/20/2018", 2018, "https://m.media-amazon.com/images/M/MV5BZmFhMjM2NmQtYWM3Yi00YmJhLWIxOTgtYWY3ZjNlYzMwOWJmXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 100, "R", $13.5 million
"Holmes and Watson","Sony",30573626,2780,"12/25/2018", 2018, "https://m.media-amazon.com/images/M/MV5BZTNjMjAwNjQtYjE4MC00OGNlLTgzNDctNTE2NTBjMjRlMDgwXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 91, "PG-13", $42 million
"Slender Man","SGem",30569484,2358,"8/10/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMjE0MzcwMDAyNl5BMl5BanBnXkFtZTgwMzc4ODg0NDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 93, "PG-13", $10 million
"Teen Titans Go! To The Movies","WB",29790236,3188,"7/27/2018", 2018, "https://m.media-amazon.com/images/M/MV5BOTZhMTIwZDUtYjZjZS00MmViLTg3NzEtNWE5NzI1NDUwNDJmXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 93, "PG", $10 million
"The Hate U Give","Fox",29719483,2375,"10/5/2018", 2018, "https://m.media-amazon.com/images/M/MV5BZDVkMWJiMzUtNjQyOS00MGVmLWJhYmMtN2IxYzU4MjY3MDRmXkEyXkFqcGdeQXVyNzA5NjIzODk@._V1_UY222_CR0,0,150,222_AL.jpg", "Crime Drama", 132, "PG-13", $23 million
"Searching","SGem",26020957,2009,"8/24/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMjIwOTA3NDI3MF5BMl5BanBnXkFtZTgwNzIzMzA5NTM@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 102, "PG-13", N/A
"Winchester","LGF",25091816,2480,"2/2/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMjI2OWE5OGItMTE4Yi00ZmIzLThjZDctNTU1OTMxMTc3Yjg4XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 99, "PG-13", N/A
"On the Basis of Sex","Focus",24622687,1957,"12/25/2018", 2018, "https://m.media-amazon.com/images/M/MV5BYzJlYmEwYjEtMmE1Ny00ZjdiLTg2ZjctMmMxYjRhNGJkNTY2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 120, "PG-13", N/A
"Strangers: Prey at Night","Aviron",24586708,2464,"3/9/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMTY1OTIwODgzMV5BMl5BanBnXkFtZTgwMzUyMDgzNDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 85, "R", N/A
"White Boy Rick","Studio 8",24011188,2504,"9/14/2018", 2018, "https://m.media-amazon.com/images/M/MV5BNjQ5MzY4NjQ4Nl5BMl5BanBnXkFtZTgwMzc1NjU4NjM@._V1_UY222_CR0,0,150,222_AL.jpg", "Crime Drama", 110, "R", $29 million
"Won't You Be My Neighbor?","Focus",22835787,893,"6/8/2018", 2018, "https://m.media-amazon.com/images/M/MV5BMjM1NDg1MjUzNF5BMl5BanBnXkFtZTgwNTAxNjIzNTM@._V1_UY222_CR0,0,150,222_AL.jpg", "Documentary", 94, "PG-13", N/A
"Overlord","Par.",21704844,2859,"11/9/2018", 2018, "https://m.media-amazon.com/images/M/MV5BYTUzYmJlNDgtMzM2ZS00N2ZkLWJjY2ItNzM0ZmVjMWU5OTA3XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 109, "R", $38 million
"Star Wars: The Last Jedi","BV",620181382,4232,"12/15/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjQ1MzcxNjg4N15BMl5BanBnXkFtZTgwNzgwMjY4MzI@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Fantasy", 151, "PG-13", $317 million
"Beauty and the Beast (2017)","BV",504014165,4210,"3/17/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTUwNjUxMTM4NV5BMl5BanBnXkFtZTgwODExMDQzMTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Fantasy", 129, "PG", $160 million
"Wonder Woman","WB",412563408,4165,"6/2/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNDFmZjgyMTEtYTk5MC00NmY0LWJhZjktOWY2MzI5YjkzODNlXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 141, "PG-13", $149 million
"Jumanji: Welcome to the Jungle","Sony",404515480,3849,"12/20/2017", 2017, "https://m.media-amazon.com/images/M/MV5BODQ0NDhjYWItYTMxZi00NTk2LWIzNDEtOWZiYWYxZjc2MTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 119, "PG-13", $90 million
"Guardians of the Galaxy Vol. 2","BV",389813101,4347,"5/5/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTg2MzI1MTg3OF5BMl5BanBnXkFtZTgwNTU3NDA2MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 137, "PG-13", $200 million
"Spider-Man: Homecoming","Sony",334201140,4348,"7/7/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNTk4ODQ1MzgzNl5BMl5BanBnXkFtZTgwMTMyMzM4MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 133, "PG-13", $175 million
"It","WB (NL)",327481748,4148,"9/8/2017", 2017, "https://m.media-amazon.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 135, "R", $35 million
"Thor: Ragnarok","BV",315058289,4080,"11/3/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 130, "PG-13", $180 million
"Despicable Me 3","Uni.",264624300,4535,"6/30/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNjUyNzQ2MTg3Ml5BMl5BanBnXkFtZTgwNzE4NDM3MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 90, "PG", $80 million
"Justice League","WB",229024295,4051,"11/17/2017", 2017, "https://m.media-amazon.com/images/M/MV5BYWVhZjZkYTItOGIwYS00NmRkLWJlYjctMWM0ZjFmMDU4ZjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 119, "PG-13", N/A
"Logan (2017)","Fox",226277068,4071,"3/3/2017", 2017, "https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 135, "R", $97 million
"The Fate of the Furious","Uni.",226008385,4329,"4/14/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjMxODI2NDM5Nl5BMl5BanBnXkFtZTgwNjgzOTk1MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 136, "PG-13", $250 million
"Coco","BV",209726015,3987,"11/22/2017", 2017, "https://m.media-amazon.com/images/M/MV5BYjQ5NjM0Y2YtNjZkNC00ZDhkLWJjMWItN2QyNzFkMDE3ZjAxXkEyXkFqcGdeQXVyODIxMzk5NjA@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 109, "PG", N/A
"Dunkirk","WB",188045546,4014,"7/21/2017", 2017, "https://m.media-amazon.com/images/M/MV5BN2YyZjQ0NTEtNzU5MS00NGZkLTg0MTEtYzJmMWY3MWRhZjM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UY222_CR0,0,150,222_AL.jpg", "War", 106, "PG-13", $100 million
"Get Out","Uni.",176040665,3143,"2/24/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 103, "R", $4.5 million
"The LEGO Batman Movie","WB",175750384,4088,"2/10/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTcyNTEyOTY0M15BMl5BanBnXkFtZTgwOTAyNzU3MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 104, "PG", $80 million
"The Boss Baby","Fox",175003033,3829,"3/31/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTg5MzUxNzgxNV5BMl5BanBnXkFtZTgwMTM2NzQ3MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 97, "PG", N/A
"The Greatest Showman","Fox",174340174,3342,"12/20/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjI1NDYzNzY2Ml5BMl5BanBnXkFtZTgwODQwODczNTM@._V1_UY222_CR0,0,150,222_AL.jpg", "Musical", 105, "PG", $84 million
"Pirates of the Caribbean: Dead Men Tell No Tales","BV",172558876,4276,"5/26/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTYyMTcxNzc5M15BMl5BanBnXkFtZTgwOTg2ODE2MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Period Adventure", 129, "PG-13", $230 million
"Kong: Skull Island","WB",168052812,3846,"3/10/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTUwMzI5ODEwNF5BMl5BanBnXkFtZTgwNjAzNjI2MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 118, "PG-13", $185 million
"Cars 3","BV",152901115,4256,"6/16/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTc0NzU2OTYyN15BMl5BanBnXkFtZTgwMTkwOTg2MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 102, "G", N/A
"War for the Planet of the Apes","Fox",146880162,4100,"7/14/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNDNmYTQzMDEtMmY0MS00OTNjLTk4MjItMDZhMzkzOGI3MzA0XkEyXkFqcGdeQXVyNjk5NDA3OTk@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Action", 140, "PG-13", $150 million
"Split","Uni.",138291365,3373,"1/20/2017", 2017, "https://m.media-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror Thriller", 117, "PG-13", $9 million
"Wonder","LGF",132422809,3519,"11/17/2017", 2017, "https://m.media-amazon.com/images/M/MV5BYjFhOWY0OTgtNDkzMC00YWJkLTk1NGEtYWUxNjhmMmQ5ZjYyXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 113, "PG", N/A
"Transformers: The Last Knight","Par.",130168683,4132,"6/21/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTk3OTI3MDk4N15BMl5BanBnXkFtZTgwNDg2ODIyMjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Action", 149, "PG-13", $217 million
"Girls Trip","Uni.",115171585,2648,"7/21/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjMwNTEzODUwMV5BMl5BanBnXkFtZTgwNjE5NjA5MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 122, "R", $19 million
"Fifty Shades Darker","Uni.",114581250,3714,"2/10/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTQ5NTk0Njg2N15BMl5BanBnXkFtZTgwNzk5Nzk3MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Romance", 115, "R", $55 million
"Baby Driver","TriS",107825862,3226,"6/28/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Crime", 112, "R", $34 million
"Pitch Perfect 3","Uni.",104897530,3468,"12/22/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTU5NDI1MjkwMF5BMl5BanBnXkFtZTgwNjIxNTY2MzI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 96, "PG-13", $45 million
"Daddy's Home 2","Par.",104029443,3575,"11/10/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNDA4Nzc1OTg2OV5BMl5BanBnXkFtZTgwODE3ODgwNDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 100, "PG-13", $69 million
"Murder on the Orient Express (2017)","Fox",102826543,3354,"11/10/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTAxNDkxODIyMDZeQTJeQWpwZ15BbWU4MDQ2Mjg4NDIy._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 114, "PG-13", $55 million
"Annabelle: Creation","WB (NL)",102092201,3565,"8/11/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjA1MzIwMjMxNF5BMl5BanBnXkFtZTgwMDQ3NTc2MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 109, "R", $15 million
"Kingsman: The Golden Circle","Fox",100234838,4038,"9/22/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjQ3OTgzMzY4NF5BMl5BanBnXkFtZTgwOTc4OTQyMzI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Comedy", 141, "R", $104 million
"Blade Runner 2049","WB",92054159,4058,"10/6/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi", 163, "R", $150 million
"John Wick: Chapter Two","LG/S",92029184,3113,"2/10/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjE2NDkxNTY2M15BMl5BanBnXkFtZTgwMDc2NzE0MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 122, "R", N/A
"The Emoji Movie","Sony",86089513,4075,"7/28/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTkzMzM3OTM2Ml5BMl5BanBnXkFtZTgwMDM0NDU3MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 86, "PG", $50 million
"Power Rangers (2017)","LGF",85364450,3693,"3/24/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTU1MTkxNzc5NF5BMl5BanBnXkFtZTgwOTM2Mzk3MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 124, "PG-13", $100 million
"Ferdinand","Fox",84410380,3630,"12/15/2017", 2017, "https://m.media-amazon.com/images/M/MV5BOTIwMDI0NjQ4OF5BMl5BanBnXkFtZTgwNjU0MzAyNDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 107, "PG", $111 million
"The Post","Fox",81903458,2851,"12/22/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjQyMjEwOTIwNV5BMl5BanBnXkFtZTgwOTkzNTMxNDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 115, "PG-13", $50 million
"The Mummy (2017)","Uni.",80227895,4035,"6/9/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTkwMTgwODAxMl5BMl5BanBnXkFtZTgwNTEwNTQ3MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 107, "PG-13", $125 million
"The Hitman's Bodyguard","LG/S",75468583,3377,"8/18/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjQ5NjA2NDg1MV5BMl5BanBnXkFtZTgwMDAzNDc4MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Comedy", 118, "R", $30 million
"Alien: Covenant","Fox",74262031,3772,"5/19/2017", 2017, "https://m.media-amazon.com/images/M/MV5BYzVkMjRhNzctOGQxMC00OGE2LWJhN2EtNmYyODRiMDNlM2ZmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Horror", 122, "R", $97 million
"Captain Underpants: The First Epic Movie","Fox",73921000,3529,"6/2/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjE1MzM2NzgzNV5BMl5BanBnXkFtZTgwODU3NTI0MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 89, "PG", $38 million
"A Bad Moms Christmas","STX",72110659,3615,"11/1/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTUwNTA4MDMxNl5BMl5BanBnXkFtZTgwMjE4NjQ0MzI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 104, "R", $28 million
"A Dog's Purpose","Uni.",64508620,3178,"1/27/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNDQ4NjkxNzgzN15BMl5BanBnXkFtZTgwMjAzODQ4OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy / Drama", 120, "PG", $22 million
"The Shape of Water","FoxS",63859435,2341,"12/1/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY222_CR0,0,150,222_AL.jpg", "Fantasy Drama", 119, "R", N/A
"The LEGO Ninjago Movie","WB",59281555,4047,"9/22/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNDI3MDljMTQtYzBiYS00NDk2LTlhYzUtYmM0NWIyMmZkMDZkXkEyXkFqcGdeQXVyNjk5NDA3OTk@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 101, "PG", N/A
"Baywatch","Par.",58060186,3647,"5/25/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNTA4MjQ0ODQzNF5BMl5BanBnXkFtZTgwNzA5NjYzMjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Comedy", 116, "R", $69 million
"The Shack","LG/S",57386418,2888,"3/3/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjI3MDMxNzcxNl5BMl5BanBnXkFtZTgwODc4MzkwOTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 132, "PG-13", N/A
"Darkest Hour","Focus",56468410,1733,"11/22/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNTU4MjMwOTgyMV5BMl5BanBnXkFtZTgwODQzNjY2NDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 125, "PG-13", N/A
"Happy Death Day","Uni.",55683845,3535,"10/13/2017", 2017, "https://m.media-amazon.com/images/M/MV5BYzZhY2E5NzQtMWVmNC00YmEzLTgxZDMtNjE2YmQ4ZTZiZGZjXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 96, "PG-13", $4.8 million
"Three Billboards Outside Ebbing, Missouri","FoxS",54513740,1726,"11/10/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjMxNzgwMDUyMl5BMl5BanBnXkFtZTgwMTQ0NTIyNDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Crime Comedy", 115, "R", N/A
"Atomic Blonde","Focus",51687870,3326,"7/28/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjM5NDYzMzg5N15BMl5BanBnXkFtZTgwOTM2NDU1MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 115, "R", $30 million
"American Made","Uni.",51342000,3098,"9/29/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTUxNzUwMjk1Nl5BMl5BanBnXkFtZTgwNDkwODI1MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Crime Thriller", 115, "R", $50 million
"The Dark Tower","Sony",50701325,3451,"8/4/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTU3MjUwMzQ3MF5BMl5BanBnXkFtZTgwMjcwNjkxMjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Fantasy", 95, "PG-13", $60 million
"Lady Bird","A24",48958273,1557,"11/3/2017", 2017, "https://m.media-amazon.com/images/M/MV5BODhkZGE0NDQtZDc0Zi00YmQ4LWJiNmUtYTY1OGM1ODRmNGVkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy / Drama", 93, "R", N/A
"Tyler Perry's Boo 2! A Madea Halloween","LGF",47319572,2388,"10/20/2017", 2017, "https://m.media-amazon.com/images/M/MV5BOTgxNzk4ODA3Nl5BMl5BanBnXkFtZTgwOTkyOTg1MzI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 101, "PG-13", $25 million
"Snatched","Fox",45852178,3511,"5/12/2017", 2017, "https://m.media-amazon.com/images/M/MV5BZTI5NWY1YTQtODYxMi00M2VmLTgzNDQtMGM3NWU5YjViNDE5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 91, "R", $42 million
"The Great Wall","Uni.",45540830,3328,"2/17/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjA3MjAzOTQxNF5BMl5BanBnXkFtZTgwOTc5OTY1OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 104, "PG-13", $150 million
"Smurfs: The Lost Village","Sony",45020282,3610,"4/7/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTg1NjgyMTYzM15BMl5BanBnXkFtZTgwMzIxNDc4MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 81, "PG", $60 million
"Going in Style (2017)","WB (NL)",45018541,3076,"4/7/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTc5Mzg3NjI4OF5BMl5BanBnXkFtZTgwNzA3Mzg4MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 96, "PG-13", $25 million
"All Eyez on Me","LG/S",44922302,2471,"6/16/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTc5NzQ4NzU4OF5BMl5BanBnXkFtZTgwNTkxMzE0MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 140, "R", $40 million
"xXx: The Return of Xander Cage","Par.",44898413,3651,"1/20/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMzcwMjkxMzQ3NV5BMl5BanBnXkFtZTgwMzgyNDA5MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 107, "PG-13", $85 million
"47 Meters Down","ENTMP",44307191,2471,"6/16/2017", 2017, "https://m.media-amazon.com/images/M/MV5BYTcyMDRiNDQtODRkMy00YjU0LWEwYTEtMzk3NzIzODYzMjU2XkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror Thriller", 89, "PG-13", N/A
"The Big Sick","LGF",42873127,2597,"6/23/2017", 2017, "https://m.media-amazon.com/images/M/MV5BZWM4YzZjOTEtZmU5ZS00ZTRkLWFiNjAtZTEwNzIzMDM5MjdmXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_UY222_CR0,0,150,222_AL.jpg", "Romantic Comedy", 120, "R", N/A
"Valerian and the City of a Thousand Planets","STX",41189488,3553,"7/21/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTkxMDAxNDUyNV5BMl5BanBnXkFtZTgwOTc3MzcxMjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi", 137, "PG-13", $177.2 million
"The Star","Sony",40852824,2976,"11/17/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTU4MDQ4NTM2N15BMl5BanBnXkFtZTgwNDM1NTIzMzI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 86, "PG", $20 million
"Ghost in the Shell (2017)","Par.",40563557,3440,"3/31/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMzJiNTI3MjItMGJiMy00YzA1LTg2MTItZmE1ZmRhOWQ0NGY1XkEyXkFqcGdeQXVyOTk4MTM0NQ@@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Action", 120, "PG-13", $110 million
"King Arthur: Legend of the Sword","WB",39175066,3702,"5/12/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjM3ODY3Njc5Ml5BMl5BanBnXkFtZTgwMjQ5NjM5MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Adventure", 126, "PG-13", $175 million
"Jigsaw","LGF",38052832,2941,"10/27/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNmRiZDM4ZmMtOTVjMi00YTNlLTkyNjMtMjI2OTAxNjgwMWM1XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 91, "R", $10 million
"American Assassin","LGF",36249674,3154,"9/15/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjM0MjY4MTk5NV5BMl5BanBnXkFtZTgwNDE2NTQyMzI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 111, "R", $33 million
"The Foreigner","STX",34393507,2515,"10/13/2017", 2017, "https://m.media-amazon.com/images/M/MV5BM2RlMjcyMGQtZTU3OC00NGRlLWExMGEtYjU3ZjUyMDc0NWZmXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Thriller", 114, "R", $35 million
